time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,timestamp_ms,time_offset,distance,starttimestamp_ms,profile_name,battery_charging
2026-07-24T12:53:02.000Z,32.63800903223455,-16.93641034886241,99.0,13.77551,76.1,1.55,0,gps,0.6,0.8,1.0,38.9,,,,75,,1784897582000,2026-07-24T13:53:02.000+01:00,2006.0929671243202,1784896547575,Default Profile,false
2026-07-24T12:53:08.000Z,32.63808065559715,-16.936337426304817,101.0,10.714286,66.3,1.02,10,gps,1.0,1.2,1.6,38.9,,,,75,,1784897588000,2026-07-24T13:53:08.000+01:00,2016.5835525646107,1784896547575,Default Profile,false
2026-07-24T12:53:14.000Z,32.63815190177411,-16.936295265331864,97.0,14.795918,7.5,1.68,9,gps,1.0,1.2,1.6,38.9,,,,75,,1784897594000,2026-07-24T13:53:14.000+01:00,2025.43491722369,1784896547575,Default Profile,false
2026-07-24T12:53:20.000Z,32.638201313093305,-16.936161825433373,89.0,17.857143,64.3,3.26,24,gps,0.6,0.8,1.2,38.9,,,,75,,1784897600000,2026-07-24T13:53:20.000+01:00,2039.0843983219474,1784896547575,Default Profile,false
2026-07-24T12:53:26.000Z,32.63822633307427,-16.935938699170947,88.0,17.857143,77.1,2.59,9,gps,1.2,1.6,2.0,38.9,,,,75,,1784897606000,2026-07-24T13:53:26.000+01:00,2060.1615696221797,1784896547575,Default Profile,false
2026-07-24T12:53:32.000Z,32.638240959495306,-16.935760667547584,89.0,22.959183,73.8,2.6499999,9,gps,1.0,1.4,1.8,38.9,,,,75,,1784897612000,2026-07-24T13:53:32.000+01:00,2076.9109648481003,1784896547575,Default Profile,false
2026-07-24T12:53:38.000Z,32.63827754650265,-16.93559001199901,89.0,17.857143,79.2,2.04,20,gps,0.6,1.2,1.4,38.9,,,,75,,1784897618000,2026-07-24T13:53:38.000+01:00,2093.400286180713,1784896547575,Default Profile,false
2026-07-24T12:53:44.000Z,32.63828676659614,-16.935470150783658,88.0,25.510204,86.3,1.35,20,gps,1.0,1.4,1.8,38.9,,,,75,,1784897624000,2026-07-24T13:53:44.000+01:00,2104.6703856768145,1784896547575,Default Profile,false
2026-07-24T12:53:50.000Z,32.63832326978445,-16.935353223234415,89.0,16.836735,66.7,1.04,20,gps,0.6,1.0,1.2,38.9,,,,75,,1784897630000,2026-07-24T13:53:50.000+01:00,2116.347226361367,1784896547575,Default Profile,false
2026-07-24T12:53:56.000Z,32.638357006944716,-16.935235457494855,88.0,20.918367,88.3,1.2099999,17,gps,0.8,1.2,1.4,38.9,,,,75,,1784897636000,2026-07-24T13:53:56.000+01:00,2127.9950186535743,1784896547575,Default Profile,false
2026-07-24T12:54:02.000Z,32.63838429003954,-16.93511836230755,89.0,18.367348,93.5,1.63,20,gps,0.6,1.0,1.2,38.9,,,,75,,1784897642000,2026-07-24T13:54:02.000+01:00,2139.371343105358,1784896547575,Default Profile,false
2026-07-24T12:54:08.000Z,32.638388187624514,-16.934996573254466,90.0,14.795918,92.8,1.54,22,gps,0.6,1.0,1.2,38.9,,,,75,,1784897648000,2026-07-24T13:54:08.000+01:00,2150.783448656055,1784896547575,Default Profile,false
2026-07-24T12:54:14.000Z,32.63838936109096,-16.934892470017076,91.0,20.408163,76.8,1.15,11,gps,1.0,1.8,2.0,38.9,,,,75,,1784897654000,2026-07-24T13:54:14.000+01:00,2160.532160997421,1784896547575,Default Profile,false
2026-07-24T12:54:20.000Z,32.63841949403286,-16.93477001041174,91.0,18.367348,73.6,2.21,11,gps,0.8,1.2,1.4,38.9,,,,75,,1784897660000,2026-07-24T13:54:20.000+01:00,2172.4783315102345,1784896547575,Default Profile,false
2026-07-24T12:54:26.000Z,32.63844883069396,-16.934611927717924,90.0,18.87755,78.9,2.74,15,gps,0.8,1.2,1.6,38.9,,,,75,,1784897666000,2026-07-24T13:54:26.000+01:00,2187.635782299364,1784896547575,Default Profile,false
2026-07-24T12:54:32.000Z,32.63844744767994,-16.934509919956326,91.0,15.306123,104.4,1.05,21,gps,0.6,1.0,1.2,38.9,,,,75,,1784897672000,2026-07-24T13:54:32.000+01:00,2197.18864038756,1784896547575,Default Profile,false
2026-07-24T12:54:38.000Z,32.63847393449396,-16.934414198622108,91.0,15.306123,59.9,1.65,19,gps,0.8,1.2,1.6,38.9,,,,75,,1784897678000,2026-07-24T13:54:38.000+01:00,2206.6231112227806,1784896547575,Default Profile,false
2026-07-24T12:54:44.000Z,32.638527285307646,-16.934294421225786,92.0,12.755102,65.9,1.52,19,gps,0.6,1.0,1.4,38.9,,,,75,,1784897684000,2026-07-24T13:54:44.000+01:00,2219.31089985683,1784896547575,Default Profile,false
2026-07-24T12:54:50.000Z,32.6385409059003,-16.934204399585724,91.0,21.428572,84.7,1.62,15,gps,0.8,1.2,1.4,38.9,,,,75,,1784897690000,2026-07-24T13:54:50.000+01:00,2227.8751596666953,1784896547575,Default Profile,false
2026-07-24T12:54:56.000Z,32.638562405481935,-16.934103816747665,92.0,21.428572,74.2,1.17,12,gps,0.8,1.6,1.8,38.9,,,,75,,1784897696000,2026-07-24T13:54:56.000+01:00,2237.592020600545,1784896547575,Default Profile,false
2026-07-24T12:55:02.000Z,32.638581432402134,-16.93404925055802,92.0,20.408163,65.7,0.7,12,gps,1.0,1.8,2.0,38.9,,,,75,,1784897702000,2026-07-24T13:55:02.000+01:00,2243.122099758387,1784896547575,Default Profile,false
2026-07-24T12:55:08.000Z,32.63858013320714,-16.93395445123315,92.0,20.918367,99.7,1.63,18,gps,0.6,1.0,1.4,38.9,,,,75,,1784897708000,2026-07-24T13:55:08.000+01:00,2251.999911552954,1784896547575,Default Profile,false
2026-07-24T12:55:14.000Z,32.63856869190931,-16.93384406156838,93.0,18.87755,96.6,1.43,17,gps,0.6,1.2,1.4,38.9,,,,75,,1784897714000,2026-07-24T13:55:14.000+01:00,2262.414364779551,1784896547575,Default Profile,false
2026-07-24T12:55:20.000Z,32.63854555785656,-16.93373224698007,95.0,14.285714,106.1,1.73,16,gps,0.8,1.2,1.6,38.9,,,,75,,1784897720000,2026-07-24T13:55:20.000+01:00,2273.1956265590957,1784896547575,Default Profile,false
2026-07-24T12:55:26.000Z,32.638501385226846,-16.933618085458875,94.0,14.795918,111.3,1.9599999,20,gps,0.6,1.0,1.2,38.9,,,,75,,1784897726000,2026-07-24T13:55:26.000+01:00,2284.9597235635765,1784896547575,Default Profile,false
2026-07-24T12:55:32.000Z,32.63847116846591,-16.933504594489932,94.0,13.265306,121.0,1.42,20,gps,0.8,1.2,1.4,38.9,,,,75,,1784897732000,2026-07-24T13:55:32.000+01:00,2296.1050999055124,1784896547575,Default Profile,false
2026-07-24T12:55:38.000Z,32.63840742409229,-16.933404346928,94.0,12.244898,130.0,1.62,19,gps,0.6,1.0,1.2,38.9,,,,75,,1784897738000,2026-07-24T13:55:38.000+01:00,2307.8674351700656,1784896547575,Default Profile,false
2026-07-24T12:55:44.000Z,32.638382865116,-16.93329923786223,94.0,11.734694,120.9,1.5699999,21,gps,0.6,1.0,1.4,38.9,,,,75,,1784897744000,2026-07-24T13:55:44.000+01:00,2318.081289346732,1784896547575,Default Profile,false
2026-07-24T12:55:50.000Z,32.638357509858906,-16.93319563753903,93.0,12.244898,96.6,1.8,17,gps,1.0,1.4,1.8,38.9,,,,75,,1784897750000,2026-07-24T13:55:50.000+01:00,2328.1834392478145,1784896547575,Default Profile,false
2026-07-24T12:55:56.000Z,32.63831723481417,-16.933089438825846,93.0,13.77551,119.9,1.35,16,gps,1.2,1.6,2.0,38.9,,,,75,,1784897756000,2026-07-24T13:55:56.000+01:00,2339.08940867384,1784896547575,Default Profile,false
2026-07-24T12:56:02.000Z,32.638273146003485,-16.93298944272101,93.0,13.77551,109.4,1.62,21,gps,0.8,1.2,1.4,38.9,,,,75,,1784897762000,2026-07-24T13:56:02.000+01:00,2349.65846274659,1784896547575,Default Profile,false
2026-07-24T12:56:08.000Z,32.63823245186359,-16.93287863396108,93.0,14.285714,113.7,1.51,21,gps,0.8,1.2,1.4,38.9,,,,75,,1784897768000,2026-07-24T13:56:08.000+01:00,2360.977974099421,1784896547575,Default Profile,false
2026-07-24T12:56:14.000Z,32.63819154817611,-16.932771261781454,93.0,13.77551,118.8,1.37,17,gps,0.8,1.4,1.6,38.9,,,,75,,1784897774000,2026-07-24T13:56:14.000+01:00,2372.0128639709264,1784896547575,Default Profile,false
2026-07-24T12:56:20.000Z,32.63817453291267,-16.932679060846567,93.0,13.265306,92.0,1.74,14,gps,1.2,1.8,2.2,38.9,,,,75,,1784897780000,2026-07-24T13:56:20.000+01:00,2380.8511224011995,1784896547575,Default Profile,false
2026-07-24T12:56:26.000Z,32.63816749211401,-16.93258434534073,92.0,14.795918,105.3,1.17,15,gps,1.0,1.2,1.4,38.9,,,,75,,1784897786000,2026-07-24T13:56:26.000+01:00,2389.754439336051,1784896547575,Default Profile,false
2026-07-24T12:56:32.000Z,32.63816451653838,-16.932489713653922,93.0,14.285714,83.6,1.67,19,gps,1.0,1.2,1.6,38.9,,,,74,,1784897792000,2026-07-24T13:56:32.000+01:00,2398.621594944463,1784896547575,Default Profile,false
2026-07-24T12:56:38.000Z,32.63816359452903,-16.93238695152104,93.0,19.897959,87.5,1.99,17,gps,0.8,1.2,1.6,38.9,,,,74,,1784897798000,2026-07-24T13:56:38.000+01:00,2408.244428310264,1784896547575,Default Profile,false
2026-07-24T12:56:44.000Z,32.638171976432204,-16.932272873818874,93.0,17.857143,92.6,1.6899999,16,gps,1.0,1.4,1.6,38.9,,,,74,,1784897804000,2026-07-24T13:56:44.000+01:00,2418.9668494741345,1784896547575,Default Profile,false
2026-07-24T12:56:50.000Z,32.6381394546479,-16.93217924796045,93.0,16.836735,100.9,2.5,17,gps,0.8,1.4,1.6,38.9,,,,74,,1784897810000,2026-07-24T13:56:50.000+01:00,2428.4502078361306,1784896547575,Default Profile,false
2026-07-24T12:56:56.000Z,32.63815106358379,-16.932078497484326,93.0,19.387754,78.0,1.4699999,20,gps,0.6,1.0,1.2,38.9,,,,74,,1784897816000,2026-07-24T13:56:56.000+01:00,2437.97203753538,1784896547575,Default Profile,false
2026-07-24T12:57:02.000Z,32.638141298666596,-16.931981602683663,93.0,22.44898,124.8,1.16,20,gps,0.8,1.2,1.4,38.9,,,,74,,1784897822000,2026-07-24T13:57:02.000+01:00,2447.1096718271738,1784896547575,Default Profile,false
2026-07-24T12:57:08.000Z,32.638131910935044,-16.931899711489677,94.0,25.0,88.1,1.23,16,gps,1.0,1.4,1.8,38.9,,,,74,,1784897828000,2026-07-24T13:57:08.000+01:00,2454.8484057868272,1784896547575,Default Profile,false
2026-07-24T12:57:17.000Z,32.63815236277878,-16.931787142530084,93.0,19.387754,67.1,1.9799999,10,gps,2.6,3.8,4.6,38.9,,,,74,,1784897837000,2026-07-24T13:57:17.000+01:00,2465.6315067659675,1784896547575,Default Profile,false
2026-07-24T12:57:23.000Z,32.63815341051668,-16.931664012372494,92.0,29.081633,96.2,1.17,16,gps,0.8,1.2,1.6,38.9,,,,74,,1784897843000,2026-07-24T13:57:23.000+01:00,2477.1615747109504,1784896547575,Default Profile,false
2026-07-24T12:57:29.000Z,32.638112381100655,-16.93156653083861,92.0,16.32653,127.6,1.26,17,gps,0.8,1.4,1.6,38.9,,,,74,,1784897849000,2026-07-24T13:57:29.000+01:00,2487.366063327265,1784896547575,Default Profile,false
2026-07-24T12:57:35.000Z,32.638146160170436,-16.931448178365827,93.0,14.795918,53.3,1.31,19,gps,0.8,1.2,1.4,38.9,,,,74,,1784897855000,2026-07-24T13:57:35.000+01:00,2499.0674009237373,1784896547575,Default Profile,false
2026-07-24T12:57:41.000Z,32.63812222983688,-16.93137609399855,94.0,11.22449,84.5,1.91,19,gps,0.8,1.2,1.4,38.9,,,,74,,1784897861000,2026-07-24T13:57:41.000+01:00,2506.3227038863392,1784896547575,Default Profile,false
2026-07-24T12:57:47.000Z,32.6381447352469,-16.931254137307405,94.0,10.204082,82.7,2.19,18,gps,0.8,1.2,1.6,38.9,,,,74,,1784897867000,2026-07-24T13:57:47.000+01:00,2518.0132883284646,1784896547575,Default Profile,false
2026-07-24T12:57:53.000Z,32.63813488651067,-16.93113813176751,93.0,14.285714,92.2,1.9499999,16,gps,1.0,1.6,2.0,38.9,,,,74,,1784897873000,2026-07-24T13:57:53.000+01:00,2528.9307100910346,1784896547575,Default Profile,false
2026-07-24T12:57:59.000Z,32.63812055345625,-16.931040985509753,92.0,10.204082,103.6,2.03,20,gps,0.8,1.2,1.6,38.9,,,,74,,1784897879000,2026-07-24T13:57:59.000+01:00,2538.165714172779,1784896547575,Default Profile,false
2026-07-24T12:58:05.000Z,32.63803564477712,-16.930982815101743,93.0,11.734694,162.5,0.41,18,gps,0.8,1.4,1.6,38.9,,,,74,,1784897885000,2026-07-24T13:58:05.000+01:00,2549.0656589640475,1784896547575,Default Profile,false
2026-07-24T12:58:11.000Z,32.63795882463455,-16.930901175364852,92.0,13.77551,119.6,1.8299999,18,gps,0.6,1.0,1.2,38.9,,,,74,,1784897891000,2026-07-24T13:58:11.000+01:00,2560.5288138841074,1784896547575,Default Profile,false
2026-07-24T12:58:17.000Z,32.63797181658447,-16.93080629222095,92.0,17.857143,65.5,1.48,18,gps,1.0,1.4,1.8,38.9,,,,74,,1784897897000,2026-07-24T13:58:17.000+01:00,2569.530043691548,1784896547575,Default Profile,false
2026-07-24T12:58:23.000Z,32.63799930922687,-16.930694226175547,93.0,16.32653,86.3,1.5799999,18,gps,0.8,1.0,1.4,38.9,,,,74,,1784897903000,2026-07-24T13:58:23.000+01:00,2580.4597703399468,1784896547575,Default Profile,false
2026-07-24T12:58:29.000Z,32.638001278974116,-16.93055802024901,92.0,15.306123,79.8,1.8,20,gps,0.6,1.0,1.2,38.9,,,,74,,1784897909000,2026-07-24T13:58:29.000+01:00,2593.2155214798067,1784896547575,Default Profile,false
2026-07-24T12:58:35.000Z,32.63803920708597,-16.93047059699893,93.0,15.306123,79.6,1.5699999,18,gps,0.6,1.0,1.2,38.9,,,,74,,1784897915000,2026-07-24T13:58:35.000+01:00,2602.4240781883286,1784896547575,Default Profile,false
2026-07-24T12:58:41.000Z,32.638067244552076,-16.930340258404613,93.0,13.77551,81.1,1.89,20,gps,0.8,1.2,1.4,38.9,,,,74,,1784897921000,2026-07-24T13:58:41.000+01:00,2615.0204493404867,1784896547575,Default Profile,false
2026-07-24T12:58:47.000Z,32.638115021400154,-16.930230287835002,93.0,11.734694,69.7,1.9,17,gps,0.8,1.0,1.4,38.9,,,,74,,1784897927000,2026-07-24T13:58:47.000+01:00,2626.6073752335674,1784896547575,Default Profile,false
2026-07-24T12:58:53.000Z,32.63813790399581,-16.93010162562132,93.0,14.795918,91.9,1.5699999,17,gps,1.0,1.6,2.0,38.9,,,,74,,1784897933000,2026-07-24T13:58:53.000+01:00,2638.9206209649396,1784896547575,Default Profile,false
2026-07-24T12:58:59.000Z,32.63813983183354,-16.929996768012643,93.0,17.857143,95.5,1.9399999,20,gps,0.6,1.0,1.2,38.9,,,,74,,1784897939000,2026-07-24T13:58:59.000+01:00,2648.741463797159,1784896547575,Default Profile,false
2026-07-24T12:59:05.000Z,32.63816409744322,-16.929884031414986,93.0,20.408163,79.9,2.05,15,gps,1.2,1.8,2.2,38.9,,,,74,,1784897945000,2026-07-24T13:59:05.000+01:00,2659.637106660187,1784896547575,Default Profile,false
2026-07-24T12:59:11.000Z,32.638149093836546,-16.92971471697092,92.0,25.510204,94.3,2.4199998,15,gps,0.8,1.2,1.4,38.9,,,,74,,1784897951000,2026-07-24T13:59:11.000+01:00,2675.5786587762163,1784896547575,Default Profile,false
2026-07-24T12:59:17.000Z,32.63815755955875,-16.929601226001978,92.0,22.959183,84.2,2.12,16,gps,1.8,3.0,3.6,38.9,,,,74,,1784897957000,2026-07-24T13:59:17.000+01:00,2686.247169358142,1784896547575,Default Profile,false
2026-07-24T12:59:23.000Z,32.63815843965858,-16.92949427291751,91.0,28.571428,85.6,2.07,15,gps,1.0,1.4,1.8,38.9,,,,74,,1784897963000,2026-07-24T13:59:23.000+01:00,2696.2623614503627,1784896547575,Default Profile,false
2026-07-24T12:59:29.000Z,32.63817193452269,-16.929373405873775,90.0,19.897959,76.9,2.03,17,gps,0.8,1.0,1.4,38.9,,,,74,,1784897969000,2026-07-24T13:59:29.000+01:00,2707.678973021598,1784896547575,Default Profile,false
2026-07-24T12:59:35.000Z,32.63819904997945,-16.929266955703497,90.0,17.34694,77.6,1.36,16,gps,0.6,1.2,1.4,38.9,,,,74,,1784897975000,2026-07-24T13:59:35.000+01:00,2718.0926313141345,1784896547575,Default Profile,false
2026-07-24T12:59:41.000Z,32.63824133668095,-16.929202415049076,91.0,18.367348,57.9,1.92,16,gps,0.6,1.0,1.2,38.9,,,,74,,1784897981000,2026-07-24T13:59:41.000+01:00,2725.749758899983,1784896547575,Default Profile,false
2026-07-24T12:59:47.000Z,32.638297411613166,-16.929079620167613,92.0,13.265306,58.6,1.63,24,gps,0.6,0.8,1.0,38.9,,,,74,,1784897987000,2026-07-24T13:59:47.000+01:00,2738.829664764297,1784896547575,Default Profile,false
2026-07-24T12:59:53.000Z,32.63833156786859,-16.928951293230057,94.0,9.693877,58.1,1.43,24,gps,0.4,0.6,0.8,38.9,,,,74,,1784897993000,2026-07-24T13:59:53.000+01:00,2751.4316750867006,1784896547575,Default Profile,false
2026-07-24T12:59:59.000Z,32.638390702195466,-16.928806537762284,95.0,13.77551,59.6,3.37,15,gps,0.8,1.4,1.6,38.9,,,,74,,1784897999000,2026-07-24T13:59:59.000+01:00,2766.496774696528,1784896547575,Default Profile,false
2026-07-24T13:00:05.000Z,32.63845398556441,-16.928588692098856,95.0,16.836735,72.2,4.15,17,gps,1.0,1.8,2.0,38.9,,,,74,,1784898005000,2026-07-24T14:00:05.000+01:00,2788.0746553937556,1784896547575,Default Profile,false
2026-07-24T13:00:11.000Z,32.63853181153536,-16.92840462550521,95.0,15.816326,60.4,2.9199998,18,gps,0.8,1.2,1.4,38.9,,,,74,,1784898011000,2026-07-24T14:00:11.000+01:00,2807.360515007721,1784896547575,Default Profile,false
2026-07-24T13:00:17.000Z,32.63859949540347,-16.928221229463816,96.0,13.265306,70.7,2.87,19,gps,0.6,1.0,1.2,38.9,,,,74,,1784898017000,2026-07-24T14:00:17.000+01:00,2826.109823145282,1784896547575,Default Profile,false
2026-07-24T13:00:23.000Z,32.63868972659111,-16.928043449297547,96.0,12.244898,55.4,2.48,16,gps,0.8,1.2,1.6,38.9,,,,74,,1784898023000,2026-07-24T14:00:23.000+01:00,2845.5462892789433,1784896547575,Default Profile,false
2026-07-24T13:00:29.000Z,32.63878180179745,-16.9278974365443,96.0,13.77551,54.8,2.57,22,gps,0.6,0.8,1.0,38.9,,,,74,,1784898029000,2026-07-24T14:00:29.000+01:00,2862.6269008925497,1784896547575,Default Profile,false
2026-07-24T13:00:35.000Z,32.6388403493911,-16.9277660921216,96.0,12.244898,75.6,1.52,22,gps,0.6,0.8,1.0,38.9,,,,74,,1784898035000,2026-07-24T14:00:35.000+01:00,2876.54224600121,1784896547575,Default Profile,false
2026-07-24T13:00:41.000Z,32.638894664123654,-16.927655367180705,96.0,14.285714,53.8,2.5,20,gps,0.8,1.2,1.6,38.9,,,,74,,1784898041000,2026-07-24T14:00:41.000+01:00,2888.5408887027133,1784896547575,Default Profile,false
2026-07-24T13:00:47.000Z,32.63896368909627,-16.92750063724816,96.0,13.265306,65.2,2.29,23,gps,0.6,0.8,1.0,38.9,,,,74,,1784898047000,2026-07-24T14:00:47.000+01:00,2904.936570871807,1784896547575,Default Profile,false
2026-07-24T13:00:53.000Z,32.63905073516071,-16.92733987234533,97.0,12.244898,65.5,2.24,21,gps,0.6,1.0,1.2,38.9,,,,74,,1784898053000,2026-07-24T14:00:53.000+01:00,2922.8331378863713,1784896547575,Default Profile,false
2026-07-24T13:00:59.000Z,32.6390988053754,-16.927213724702597,97.0,12.755102,55.5,2.1299999,21,gps,0.6,1.2,1.4,38.9,,,,74,,1784898059000,2026-07-24T14:00:59.000+01:00,2935.7981625356138,1784896547575,Default Profile,false
2026-07-24T13:01:05.000Z,32.639144570566714,-16.927115907892585,98.0,18.87755,73.2,1.43,19,gps,0.8,1.2,1.6,38.9,,,,74,,1784898065000,2026-07-24T14:01:05.000+01:00,2946.2760470002545,1784896547575,Default Profile,false
2026-07-24T13:01:11.000Z,32.639191509224474,-16.927024042233825,98.0,19.387754,50.1,1.65,16,gps,0.8,1.6,1.8,38.9,,,,74,,1784898071000,2026-07-24T14:01:11.000+01:00,2956.337553128984,1784896547575,Default Profile,false
2026-07-24T13:01:17.000Z,32.63926489278674,-16.92691683769226,99.0,14.795918,55.0,1.8299999,14,gps,1.0,1.4,1.8,38.9,,,,74,,1784898077000,2026-07-24T14:01:17.000+01:00,2969.2738540657497,1784896547575,Default Profile,false
2026-07-24T13:01:23.000Z,32.63930516783148,-16.92678431980312,99.0,15.306123,64.2,1.74,15,gps,1.2,2.2,2.6,38.9,,,,74,,1784898083000,2026-07-24T14:01:23.000+01:00,2982.4656398371753,1784896547575,Default Profile,false
2026-07-24T13:01:29.000Z,32.639355501160026,-16.92667108029127,99.0,18.87755,52.3,2.04,11,gps,2.4,3.8,4.6,38.9,,,,74,,1784898089000,2026-07-24T14:01:29.000+01:00,2994.4553204399535,1784896547575,Default Profile,false
2026-07-24T13:01:35.000Z,32.63938630465418,-16.92657276056707,99.0,14.795918,72.0,1.03,11,gps,1.2,1.6,2.0,38.9,,,,74,,1784898095000,2026-07-24T14:01:35.000+01:00,3004.2780441822065,1784896547575,Default Profile,false
2026-07-24T13:01:41.000Z,32.6394283818081,-16.926470417529345,100.0,29.081633,63.8,2.34,11,gps,0.6,1.0,1.2,38.9,,,,73,,1784898101000,2026-07-24T14:01:41.000+01:00,3014.9421448407143,1784896547575,Default Profile,false
2026-07-24T13:01:47.000Z,32.63943014200777,-16.92633488215506,99.0,18.87755,67.3,1.54,11,gps,0.6,1.0,1.2,38.9,,,,73,,1784898107000,2026-07-24T14:01:47.000+01:00,3027.634533612372,1784896547575,Default Profile,false
2026-07-24T13:01:53.000Z,32.639486133120954,-16.926209991797805,100.0,16.836735,63.0,2.01,20,gps,0.6,1.0,1.2,38.9,,,,73,,1784898113000,2026-07-24T14:01:53.000+01:00,3040.8827334238035,1784896547575,Default Profile,false
2026-07-24T13:01:59.000Z,32.63953005429357,-16.926102954894304,100.0,16.32653,71.9,1.0799999,24,gps,0.6,0.8,1.0,38.9,,,,73,,1784898119000,2026-07-24T14:01:59.000+01:00,3052.0317397462127,1784896547575,Default Profile,false
2026-07-24T13:02:05.000Z,32.63959526550025,-16.92597270011902,101.0,4.591837,64.0,1.6899999,27,gps,0.4,0.8,1.0,38.9,,,,73,,1784898125000,2026-07-24T14:02:05.000+01:00,3066.220880244048,1784896547575,Default Profile,false
2026-07-24T13:02:11.000Z,32.63963533099741,-16.92589122802019,102.0,9.183674,59.2,1.2099999,18,gps,0.6,1.2,1.2,38.9,,,,73,,1784898131000,2026-07-24T14:02:11.000+01:00,3075.055124480348,1784896547575,Default Profile,false
2026-07-24T13:02:17.000Z,32.63966387137771,-16.925787460058928,102.0,18.367348,75.0,1.38,18,gps,0.6,0.8,1.0,38.9,,,,73,,1784898137000,2026-07-24T14:02:17.000+01:00,3085.2765741954527,1784896547575,Default Profile,false
2026-07-24T13:02:23.000Z,32.63972476590425,-16.925698863342404,103.0,19.387754,44.5,2.1299999,18,gps,0.6,1.0,1.2,38.9,,,,73,,1784898143000,2026-07-24T14:02:23.000+01:00,3095.9848900557536,1784896547575,Default Profile,false
2026-07-24T13:02:29.000Z,32.639798149466515,-16.925607500597835,103.0,12.244898,41.0,0.64,23,gps,0.6,0.8,1.0,38.9,,,,73,,1784898149000,2026-07-24T14:02:29.000+01:00,3107.8072053474607,1784896547575,Default Profile,false
2026-07-24T13:02:35.000Z,32.639838717877865,-16.92553063854575,103.0,23.979591,67.2,1.3,19,gps,0.6,1.0,1.2,38.9,,,,73,,1784898155000,2026-07-24T14:02:35.000+01:00,3116.3010491423906,1784896547575,Default Profile,false
2026-07-24T13:02:41.000Z,32.63987216167152,-16.925414549186826,104.0,20.918367,72.1,1.54,20,gps,0.6,1.0,1.2,38.9,,,,73,,1784898161000,2026-07-24T14:02:41.000+01:00,3127.789571749493,1784896547575,Default Profile,false
2026-07-24T13:02:47.000Z,32.639915202744305,-16.925308350473642,105.0,22.959183,65.5,1.7099999,20,gps,0.8,1.2,1.4,38.9,,,,73,,1784898167000,2026-07-24T14:02:47.000+01:00,3138.825247645553,1784896547575,Default Profile,false
2026-07-24T13:02:53.000Z,32.639964488334954,-16.92521195858717,105.0,16.32653,64.1,1.54,20,gps,0.6,1.0,1.2,38.9,,,,73,,1784898173000,2026-07-24T14:02:53.000+01:00,3149.384395131672,1784896547575,Default Profile,false
2026-07-24T13:02:59.000Z,32.64001117553562,-16.92507072351873,104.0,23.469387,68.1,1.8299999,17,gps,0.8,1.0,1.4,38.9,,,,73,,1784898179000,2026-07-24T14:02:59.000+01:00,3163.5913487638654,1784896547575,Default Profile,false
2026-07-24T13:03:05.000Z,32.64003841672093,-16.92496276460588,104.0,20.408163,64.6,1.61,18,gps,0.8,1.0,1.2,38.9,,,,73,,1784898185000,2026-07-24T14:03:05.000+01:00,3174.1441139508574,1784896547575,Default Profile,false
2026-07-24T13:03:11.000Z,32.640081625431776,-16.92483820952475,103.0,23.469387,71.7,1.64,18,gps,0.6,1.0,1.2,38.9,,,,73,,1784898191000,2026-07-24T14:03:11.000+01:00,3186.7576628078077,1784896547575,Default Profile,false
2026-07-24T13:03:17.000Z,32.64011984691024,-16.924722120165825,103.0,20.918367,64.0,1.92,18,gps,0.8,1.2,1.4,38.9,,,,73,,1784898197000,2026-07-24T14:03:17.000+01:00,3198.428951118835,1784896547575,Default Profile,false
2026-07-24T13:03:23.000Z,32.6401718147099,-16.924600834026933,102.0,26.020409,68.4,1.86,18,gps,0.8,1.0,1.4,38.9,,,,73,,1784898203000,2026-07-24T14:03:23.000+01:00,3211.171130457346,1784896547575,Default Profile,false
2026-07-24T13:03:29.000Z,32.640233589336276,-16.92448826506734,102.0,26.530613,59.1,2.03,18,gps,0.8,1.4,1.6,38.9,,,,73,,1784898209000,2026-07-24T14:03:29.000+01:00,3223.7521453236536,1784896547575,Default Profile,false
2026-07-24T13:03:35.000Z,32.64027784578502,-16.924371337518096,101.0,17.857143,72.5,1.78,18,gps,0.6,1.2,1.4,38.9,,,,73,,1784898215000,2026-07-24T14:03:35.000+01:00,3235.7556989823956,1784896547575,Default Profile,false
2026-07-24T13:03:41.000Z,32.640333753079176,-16.924284752458334,102.0,23.469387,44.9,1.23,18,gps,0.8,1.4,1.8,38.9,,,,73,,1784898221000,2026-07-24T14:03:41.000+01:00,3245.9721065426706,1784896547575,Default Profile,false
2026-07-24T13:03:47.000Z,32.64039100147784,-16.924244267866015,102.0,14.285714,24.2,1.43,13,gps,1.0,1.6,1.8,38.9,,,,73,,1784898227000,2026-07-24T14:03:47.000+01:00,3253.381038137184,1784896547575,Default Profile,false
2026-07-24T13:03:53.000Z,32.640461744740605,-16.924158856272697,102.0,23.469387,36.0,1.7099999,18,gps,1.0,1.2,1.6,38.9,,,,73,,1784898233000,2026-07-24T14:03:53.000+01:00,3264.598774603225,1784896547575,Default Profile,false
2026-07-24T13:03:59.000Z,32.64055415522307,-16.924102026969194,102.0,31.12245,28.2,1.9599999,13,gps,1.8,3.0,3.6,38.9,,,,73,,1784898239000,2026-07-24T14:03:59.000+01:00,3276.1703865105287,1784896547575,Default Profile,false
