idx,label,pkt_idx,session,config,replicate,ts_ms,rssi_dbm,snr_db,crc_ok,bit_err,pcrc16
3,SF8 BW125 PA10,0,2608212001,3,1,3711,-33.0,16.0,1,0,24601
3,SF8 BW125 PA10,1,2608212001,3,1,4193,-34.0,15.0,1,0,14761
3,SF8 BW125 PA10,2,2608212001,3,1,4676,-32.0,16.0,1,0,10692
3,SF8 BW125 PA10,3,2608212001,3,1,5158,-32.0,16.0,1,0,28788
3,SF8 BW125 PA10,4,2608212001,3,1,5641,-31.0,17.0,1,0,62371
3,SF8 BW125 PA10,5,2608212001,3,1,6123,-33.0,16.0,1,0,43539
3,SF8 BW125 PA10,6,2608212001,3,1,6605,-30.0,17.0,1,0,47742
3,SF8 BW125 PA10,7,2608212001,3,1,7088,-30.0,16.0,1,0,58318
3,SF8 BW125 PA10,8,2608212001,3,1,7570,-33.0,15.0,1,0,22348
3,SF8 BW125 PA10,9,2608212001,3,1,8053,-32.0,16.0,1,0,3836
3,SF8 BW125 PA10,10,2608212001,3,1,8535,-33.0,16.0,1,0,7825
3,SF8 BW125 PA10,11,2608212001,3,1,9017,-32.0,17.0,1,0,18209
3,SF8 BW125 PA10,12,2608212001,3,1,9500,-32.0,16.0,1,0,50422
3,SF8 BW125 PA10,13,2608212001,3,1,9982,-32.0,16.0,1,0,40262
3,SF8 BW125 PA10,14,2608212001,3,1,10465,-31.0,15.0,1,0,36139
3,SF8 BW125 PA10,15,2608212001,3,1,10947,-32.0,17.0,1,0,54427
3,SF8 BW125 PA10,16,2608212001,3,1,11430,-31.0,17.0,1,0,3763
3,SF8 BW125 PA10,17,2608212001,3,1,11912,-32.0,15.0,1,0,22275
3,SF8 BW125 PA10,18,2608212001,3,1,12394,-32.0,17.0,1,0,18286
3,SF8 BW125 PA10,19,2608212001,3,1,12877,-33.0,16.0,1,0,7902
3,SF8 BW125 PA10,20,2608212001,3,1,13359,-34.0,17.0,1,0,40201
3,SF8 BW125 PA10,21,2608212001,3,1,13842,-31.0,17.0,1,0,50361
3,SF8 BW125 PA10,22,2608212001,3,1,14324,-32.0,16.0,1,0,54484
3,SF8 BW125 PA10,23,2608212001,3,1,14806,-31.0,17.0,1,0,36196
3,SF8 BW125 PA10,24,2608212001,3,1,15289,-33.0,16.0,1,0,14822
3,SF8 BW125 PA10,25,2608212001,3,1,15771,-32.0,17.0,1,0,24662
3,SF8 BW125 PA10,26,2608212001,3,1,16254,-33.0,16.0,1,0,28731
3,SF8 BW125 PA10,27,2608212001,3,1,16736,-31.0,17.0,1,0,10635
3,SF8 BW125 PA10,28,2608212001,3,1,17219,-34.0,15.0,1,0,43612
3,SF8 BW125 PA10,29,2608212001,3,1,17701,-35.0,16.0,1,0,62444
3,SF8 BW125 PA10,30,2608212001,3,1,18183,-30.0,17.0,1,0,58241
3,SF8 BW125 PA10,31,2608212001,3,1,18666,-34.0,15.0,1,0,47665
3,SF8 BW125 PA10,32,2608212001,3,1,19148,-30.0,16.0,1,0,48461
3,SF8 BW125 PA10,33,2608212001,3,1,19631,-31.0,15.0,1,0,58621
3,SF8 BW125 PA10,34,2608212001,3,1,20113,-30.0,16.0,1,0,62608
3,SF8 BW125 PA10,35,2608212001,3,1,20595,-28.0,17.0,1,0,44320
3,SF8 BW125 PA10,36,2608212001,3,1,21078,-28.0,15.0,1,0,12023
3,SF8 BW125 PA10,37,2608212001,3,1,21560,-31.0,17.0,1,0,30535
3,SF8 BW125 PA10,38,2608212001,3,1,22043,-32.0,16.0,1,0,26410
3,SF8 BW125 PA10,39,2608212001,3,1,22525,-32.0,17.0,1,0,16026
3,SF8 BW125 PA10,40,2608212001,3,1,23008,-31.0,17.0,1,0,35352
3,SF8 BW125 PA10,41,2608212001,3,1,23490,-32.0,17.0,1,0,54184
3,SF8 BW125 PA10,42,2608212001,3,1,23972,-29.0,17.0,1,0,50117
3,SF8 BW125 PA10,43,2608212001,3,1,24455,-28.0,17.0,1,0,39541
3,SF8 BW125 PA10,44,2608212001,3,1,24937,-30.0,16.0,1,0,6562
3,SF8 BW125 PA10,45,2608212001,3,1,25420,-28.0,17.0,1,0,16402
3,SF8 BW125 PA10,46,2608212001,3,1,25902,-28.0,15.0,1,0,20607
3,SF8 BW125 PA10,47,2608212001,3,1,26384,-28.0,15.0,1,0,2511
3,SF8 BW125 PA10,48,2608212001,3,1,26867,-31.0,15.0,1,0,54247
3,SF8 BW125 PA10,49,2608212001,3,1,27349,-33.0,16.0,1,0,35415
4,SF9 BW125 PA10,0,2608212001,4,1,3889,-31.0,12.0,1,0,24601
4,SF9 BW125 PA10,1,2608212001,4,1,4755,-31.0,13.0,1,0,14761
4,SF9 BW125 PA10,2,2608212001,4,1,5622,-31.0,12.0,1,0,10692
4,SF9 BW125 PA10,3,2608212001,4,1,6488,-31.0,12.0,1,0,28788
4,SF9 BW125 PA10,4,2608212001,4,1,7355,-32.0,12.0,1,0,62371
4,SF9 BW125 PA10,5,2608212001,4,1,8221,-34.0,14.0,1,0,43539
4,SF9 BW125 PA10,6,2608212001,4,1,9088,-33.0,13.0,1,0,47742
4,SF9 BW125 PA10,7,2608212001,4,1,9954,-34.0,12.0,1,0,58318
4,SF9 BW125 PA10,8,2608212001,4,1,10821,-34.0,12.0,1,0,22348
4,SF9 BW125 PA10,9,2608212001,4,1,11687,-34.0,12.0,1,0,3836
4,SF9 BW125 PA10,10,2608212001,4,1,12554,-34.0,12.0,1,0,7825
4,SF9 BW125 PA10,11,2608212001,4,1,13420,-34.0,13.0,1,0,18209
4,SF9 BW125 PA10,12,2608212001,4,1,14287,-32.0,14.0,1,0,50422
4,SF9 BW125 PA10,13,2608212001,4,1,15154,-30.0,15.0,1,0,40262
4,SF9 BW125 PA10,14,2608212001,4,1,16020,-31.0,13.0,1,0,36139
4,SF9 BW125 PA10,15,2608212001,4,1,16887,-28.0,14.0,1,0,54427
4,SF9 BW125 PA10,16,2608212001,4,1,17753,-34.0,12.0,1,0,3763
4,SF9 BW125 PA10,17,2608212001,4,1,18620,-32.0,15.0,1,0,22275
4,SF9 BW125 PA10,18,2608212001,4,1,19486,-31.0,12.0,1,0,18286
4,SF9 BW125 PA10,19,2608212001,4,1,20353,-32.0,12.0,1,0,7902
4,SF9 BW125 PA10,20,2608212001,4,1,21219,-31.0,15.0,1,0,40201
4,SF9 BW125 PA10,21,2608212001,4,1,22086,-31.0,13.0,1,0,50361
4,SF9 BW125 PA10,22,2608212001,4,1,22952,-31.0,15.0,1,0,54484
4,SF9 BW125 PA10,23,2608212001,4,1,23819,-32.0,12.0,1,0,36196
4,SF9 BW125 PA10,24,2608212001,4,1,24685,-31.0,12.0,1,0,14822
4,SF9 BW125 PA10,25,2608212001,4,1,25552,-33.0,13.0,1,0,24662
4,SF9 BW125 PA10,26,2608212001,4,1,26418,-33.0,14.0,1,0,28731
4,SF9 BW125 PA10,27,2608212001,4,1,27285,-31.0,12.0,1,0,10635
4,SF9 BW125 PA10,28,2608212001,4,1,28151,-29.0,14.0,1,0,43612
4,SF9 BW125 PA10,29,2608212001,4,1,29018,-33.0,13.0,1,0,62444
4,SF9 BW125 PA10,30,2608212001,4,1,29884,-32.0,12.0,1,0,58241
4,SF9 BW125 PA10,31,2608212001,4,1,30751,-32.0,14.0,1,0,47665
4,SF9 BW125 PA10,32,2608212001,4,1,31617,-31.0,15.0,1,0,48461
4,SF9 BW125 PA10,33,2608212001,4,1,32484,-31.0,15.0,1,0,58621
4,SF9 BW125 PA10,34,2608212001,4,1,33350,-32.0,14.0,1,0,62608
4,SF9 BW125 PA10,35,2608212001,4,1,34217,-32.0,14.0,1,0,44320
4,SF9 BW125 PA10,36,2608212001,4,1,35083,-32.0,14.0,1,0,12023
4,SF9 BW125 PA10,37,2608212001,4,1,35950,-32.0,14.0,1,0,30535
4,SF9 BW125 PA10,38,2608212001,4,1,36816,-31.0,12.0,1,0,26410
4,SF9 BW125 PA10,39,2608212001,4,1,37683,-32.0,14.0,1,0,16026
4,SF9 BW125 PA10,40,2608212001,4,1,38550,-31.0,13.0,1,0,35352
4,SF9 BW125 PA10,41,2608212001,4,1,39416,-30.0,13.0,1,0,54184
4,SF9 BW125 PA10,42,2608212001,4,1,40283,-30.0,13.0,1,0,50117
4,SF9 BW125 PA10,43,2608212001,4,1,41149,-30.0,13.0,1,0,39541
4,SF9 BW125 PA10,44,2608212001,4,1,42016,-31.0,12.0,1,0,6562
4,SF9 BW125 PA10,45,2608212001,4,1,42882,-31.0,13.0,1,0,16402
4,SF9 BW125 PA10,46,2608212001,4,1,43749,-32.0,14.0,1,0,20607
4,SF9 BW125 PA10,47,2608212001,4,1,44615,-32.0,12.0,1,0,2511
4,SF9 BW125 PA10,48,2608212001,4,1,45482,-32.0,14.0,1,0,54247
4,SF9 BW125 PA10,49,2608212001,4,1,46348,-32.0,14.0,1,0,35415
5,SF10 BW125 PA10,0,2608212001,5,1,4213,-32.0,15.0,1,0,24601
5,SF10 BW125 PA10,1,2608212001,5,1,5758,-29.0,15.0,1,0,14761
5,SF10 BW125 PA10,2,2608212001,5,1,7302,-29.0,14.0,1,0,10692
5,SF10 BW125 PA10,3,2608212001,5,1,8847,-32.0,15.0,1,0,28788
5,SF10 BW125 PA10,4,2608212001,5,1,10391,-32.0,15.0,1,0,62371
5,SF10 BW125 PA10,5,2608212001,5,1,11936,-31.0,16.0,1,0,43539
5,SF10 BW125 PA10,6,2608212001,5,1,13481,-31.0,14.0,1,0,47742
5,SF10 BW125 PA10,7,2608212001,5,1,15025,-31.0,14.0,1,0,58318
5,SF10 BW125 PA10,8,2608212001,5,1,16570,-31.0,15.0,1,0,22348
5,SF10 BW125 PA10,9,2608212001,5,1,18114,-32.0,14.0,1,0,3836
5,SF10 BW125 PA10,10,2608212001,5,1,19659,-33.0,13.0,1,0,7825
5,SF10 BW125 PA10,11,2608212001,5,1,21204,-32.0,14.0,1,0,18209
5,SF10 BW125 PA10,12,2608212001,5,1,22748,-32.0,15.0,1,0,50422
5,SF10 BW125 PA10,13,2608212001,5,1,24293,-32.0,15.0,1,0,40262
5,SF10 BW125 PA10,14,2608212001,5,1,25837,-32.0,15.0,1,0,36139
5,SF10 BW125 PA10,15,2608212001,5,1,27382,-32.0,15.0,1,0,54427
5,SF10 BW125 PA10,16,2608212001,5,1,28927,-33.0,15.0,1,0,3763
5,SF10 BW125 PA10,17,2608212001,5,1,30471,-33.0,15.0,1,0,22275
5,SF10 BW125 PA10,18,2608212001,5,1,32016,-31.0,14.0,1,0,18286
5,SF10 BW125 PA10,19,2608212001,5,1,33560,-32.0,15.0,1,0,7902
5,SF10 BW125 PA10,20,2608212001,5,1,35105,-31.0,15.0,1,0,40201
5,SF10 BW125 PA10,21,2608212001,5,1,36650,-30.0,15.0,1,0,50361
5,SF10 BW125 PA10,22,2608212001,5,1,38194,-31.0,13.0,1,0,54484
5,SF10 BW125 PA10,23,2608212001,5,1,39739,-30.0,15.0,1,0,36196
5,SF10 BW125 PA10,24,2608212001,5,1,41284,-30.0,14.0,1,0,14822
5,SF10 BW125 PA10,25,2608212001,5,1,42828,-31.0,14.0,1,0,24662
5,SF10 BW125 PA10,26,2608212001,5,1,44373,-30.0,15.0,1,0,28731
5,SF10 BW125 PA10,27,2608212001,5,1,45917,-30.0,15.0,1,0,10635
5,SF10 BW125 PA10,28,2608212001,5,1,47462,-32.0,15.0,1,0,43612
5,SF10 BW125 PA10,29,2608212001,5,1,49007,-33.0,14.0,1,0,62444
5,SF10 BW125 PA10,30,2608212001,5,1,50551,-33.0,15.0,1,0,58241
5,SF10 BW125 PA10,31,2608212001,5,1,52096,-33.0,14.0,1,0,47665
5,SF10 BW125 PA10,32,2608212001,5,1,53640,-32.0,15.0,1,0,48461
5,SF10 BW125 PA10,33,2608212001,5,1,55185,-33.0,15.0,1,0,58621
5,SF10 BW125 PA10,34,2608212001,5,1,56730,-32.0,14.0,1,0,62608
5,SF10 BW125 PA10,35,2608212001,5,1,58274,-31.0,14.0,1,0,44320
5,SF10 BW125 PA10,36,2608212001,5,1,59819,-31.0,14.0,1,0,12023
5,SF10 BW125 PA10,37,2608212001,5,1,61363,-32.0,14.0,1,0,30535
5,SF10 BW125 PA10,38,2608212001,5,1,62908,-31.0,15.0,1,0,26410
5,SF10 BW125 PA10,39,2608212001,5,1,64453,-35.0,14.0,1,0,16026
5,SF10 BW125 PA10,40,2608212001,5,1,65997,-32.0,13.0,1,0,35352
5,SF10 BW125 PA10,41,2608212001,5,1,67542,-32.0,15.0,1,0,54184
5,SF10 BW125 PA10,42,2608212001,5,1,69087,-30.0,15.0,1,0,50117
5,SF10 BW125 PA10,43,2608212001,5,1,70631,-28.0,16.0,1,0,39541
5,SF10 BW125 PA10,44,2608212001,5,1,72176,-30.0,15.0,1,0,6562
5,SF10 BW125 PA10,45,2608212001,5,1,73720,-30.0,15.0,1,0,16402
5,SF10 BW125 PA10,46,2608212001,5,1,75265,-29.0,15.0,1,0,20607
5,SF10 BW125 PA10,47,2608212001,5,1,76810,-30.0,16.0,1,0,2511
5,SF10 BW125 PA10,48,2608212001,5,1,78354,-29.0,16.0,1,0,54247
5,SF10 BW125 PA10,49,2608212001,5,1,79899,-29.0,16.0,1,0,35415
6,SF11 BW125 PA10,0,2608212001,6,1,4853,-36.0,10.0,1,0,24601
6,SF11 BW125 PA10,1,2608212001,6,1,7754,-32.0,10.0,1,0,14761
6,SF11 BW125 PA10,2,2608212001,6,1,10655,-31.0,10.0,1,0,10692
6,SF11 BW125 PA10,3,2608212001,6,1,13555,-31.0,10.0,1,0,28788
6,SF11 BW125 PA10,4,2608212001,6,1,16456,-31.0,10.0,1,0,62371
6,SF11 BW125 PA10,5,2608212001,6,1,19357,-30.0,11.0,1,0,43539
6,SF11 BW125 PA10,6,2608212001,6,1,22258,-30.0,10.0,1,0,47742
6,SF11 BW125 PA10,7,2608212001,6,1,25159,-30.0,11.0,1,0,58318
6,SF11 BW125 PA10,8,2608212001,6,1,28059,-30.0,11.0,1,0,22348
6,SF11 BW125 PA10,9,2608212001,6,1,30960,-30.0,10.0,1,0,3836
6,SF11 BW125 PA10,10,2608212001,6,1,33861,-28.0,11.0,1,0,7825
6,SF11 BW125 PA10,11,2608212001,6,1,36762,-31.0,10.0,1,0,18209
6,SF11 BW125 PA10,12,2608212001,6,1,39663,-29.0,11.0,1,0,50422
6,SF11 BW125 PA10,13,2608212001,6,1,42563,-32.0,10.0,1,0,40262
6,SF11 BW125 PA10,14,2608212001,6,1,45464,-32.0,11.0,1,0,36139
