# DISTRIBUTED_RX_MODE t0=2026-08-26T17:41:00 port=/dev/ttyUSB3 probe=203584200D2D0D42 loop=1
PKT,2608261800,0,1,2818572293,244573,-11.0,0.0,1,1039,255,869525000,FLRC,8,125,1,22,511,0,0.0,0.0,0.0,0,0.0
PKT,2608261800,0,1,3607101446,244584,-11.0,0.0,1,1011,254,869525000,FLRC,8,125,1,22,511,0,0.0,0.0,0.0,0,0.0
PKT,2608261800,0,1,3607101447,244595,-11.0,0.0,1,1011,254,869525000,FLRC,8,125,1,22,511,0,0.0,0.0,0.0,0,0.0
PKT,2608261800,0,1,2818572296,244607,-11.0,0.0,1,1017,256,869525000,FLRC,8,125,1,22,511,0,0.0,0.0,0.0,0,0.0
PKT,2608261800,0,1,2818572297,244618,-12.0,0.0,1,1017,256,869525000,FLRC,8,125,1,22,511,0,0.0,0.0,0.0,0,0.0
PKT,2608261800,0,1,3607101450,244629,-11.0,0.0,1,1023,254,869525000,FLRC,8,125,1,22,511,0,0.0,0.0,0.0,0,0.0
PKT,2608261800,0,1,3607101451,244640,-11.0,0.0,1,1023,254,869525000,FLRC,8,125,1,22,511,0,0.0,0.0,0.0,0,0.0
STAT,role=RX,sent=0,sent_ok=0,rx=10,crc_err=0,per_x1e6=999999,per_ci_x1e6=[100,100],elapsed_s=12.900,kbps=3.000,rssi_avg_dbm=-11.500,snr_avg_db=0.000,session=2608261800,config=0,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=12.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=1,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=12.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=2,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=12.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=3,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=12.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=4,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=12.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=5,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=12.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=6,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=17.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=7,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=17.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=8,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=22.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=9,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=103.000,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=10,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=12.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=11,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=12.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=12,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=12.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=13,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=12.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=14,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=22.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=15,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=103.000,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=16,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=17.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=17,replicate=1,drops=0,gap_us=5000
STAT,role=RX,sent=0,sent_ok=0,rx=0,crc_err=0,per_x1e6=0,per_ci_x1e6=[0,0],elapsed_s=12.900,kbps=0.000,rssi_avg_dbm=0.000,snr_avg_db=0.000,session=2608261800,config=18,replicate=1,drops=0,gap_us=5000
